Age,Accessibility,EdLevel,Employment,MentalHealth,MainBranch,YearsCode,PreviousSalary,ComputerSkills,Employed,Man,NonBinary,Woman,Asia,Australia,Europe,NorthAmerica,Others,South America
0,0,3,1,0,1,14,69102.0,13,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,4,48999.0,13,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,14,93180.0,10,0,1,0,0,0,0,0,0,1,0
1,0,0,0,1,0,22,186650.0,7,0,0,0,1,0,0,1,0,0,0
0,0,2,1,0,1,12,69108.0,7,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,9,43000.0,29,1,1,0,0,1,0,0,0,0,0
1,0,2,1,1,1,20,50256.0,14,1,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,5,31410.0,10,0,1,0,0,0,0,1,0,0,0
0,0,2,0,0,1,2,10050.0,6,0,0,0,1,0,0,0,0,1,0
0,0,2,1,1,1,1,1548.0,6,0,1,0,0,1,0,0,0,0,0
1,0,3,1,0,1,22,45857.0,13,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,5,18056.0,5,0,1,0,0,1,0,0,0,0,0
1,0,2,1,0,1,30,38388.0,24,1,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,30,84.0,18,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,15,46923.0,27,1,1,0,0,0,0,1,0,0,0
0,0,4,1,0,1,10,48.0,2,0,1,0,0,0,0,1,0,0,0
1,0,1,1,1,1,12,58422.0,7,1,1,0,0,0,0,1,0,0,0
1,0,1,1,1,1,38,38388.0,13,1,1,0,0,0,0,0,0,1,0
0,0,0,1,0,1,9,48180.0,11,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,15,87448.0,3,0,1,0,0,0,0,1,0,0,0
0,0,2,1,1,0,7,15360.0,8,0,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,11,35192.0,12,1,0,0,1,0,0,1,0,0,0
1,0,0,1,0,1,10,83182.0,16,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,15,64486.0,26,0,1,0,0,1,0,0,0,0,0
1,0,4,1,0,1,19,119357.0,10,1,1,0,0,0,0,1,0,0,0
0,0,0,1,1,1,8,18708.0,25,1,1,0,0,0,0,1,0,0,0
1,0,0,1,0,1,10,48756.0,10,1,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,8,47172.0,11,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,1,13872.0,13,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,5,10644.0,15,0,1,0,0,1,0,0,0,0,0
1,0,1,1,0,1,15,62340.0,20,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,8,56180.0,12,1,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,20,62820.0,11,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,22,57588.0,6,1,1,0,0,0,0,1,0,0,0
1,0,3,1,1,1,36,125639.0,16,1,1,0,0,0,0,1,0,0,0
0,0,0,0,1,1,10,7788.0,11,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,5,94230.0,16,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,6,17316.0,15,0,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,7,31993.0,12,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,18,52692.0,15,1,1,0,0,1,0,0,0,0,0
1,0,3,1,0,0,17,161032.0,8,0,1,0,0,0,0,1,0,0,0
1,0,1,0,0,1,19,40956.0,8,0,0,0,1,0,0,0,0,1,0
0,1,0,1,0,1,16,25596.0,9,0,1,0,0,0,0,0,0,1,0
0,0,1,1,1,1,7,37325.0,5,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,13,74651.0,4,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,8,46068.0,20,1,1,0,0,0,0,1,0,0,0
1,0,3,1,1,1,15,43008.0,13,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,17,73140.0,13,1,1,0,0,0,0,1,0,0,0
1,0,4,0,0,1,5,150767.0,27,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,23,49752.0,13,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,3468.0,18,1,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,23,119496.0,14,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,7,60787.0,7,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,11,88464.0,12,1,1,0,0,0,1,0,0,0,0
1,0,2,1,0,1,19,119357.0,11,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,26148.0,10,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,5,4188.0,12,1,1,0,0,1,0,0,0,0,0
0,0,3,0,0,0,4,53322.0,2,0,1,0,0,0,0,1,0,0,0
0,0,2,0,0,1,2,80000.0,19,1,1,0,0,0,0,1,0,0,0
1,0,2,1,1,1,6,79853.0,10,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,16,126896.0,12,0,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,9,28794.0,22,1,0,1,0,0,0,1,0,0,0
0,0,2,0,0,1,6,1800.0,11,1,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,15,89581.0,10,1,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,18,46923.0,14,1,1,0,0,0,0,1,0,0,0
1,0,3,1,0,0,7,5112.0,13,1,1,0,0,0,0,0,0,1,0
1,0,3,1,0,1,20,98520.0,8,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,7,85315.0,10,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,8,176928.0,15,1,1,0,0,0,1,0,0,0,0
0,0,2,1,1,1,5,24576.0,9,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,14,168000.0,19,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,74651.0,16,0,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,10,38392.0,16,0,1,0,0,0,0,0,0,1,0
1,0,1,0,1,0,5,38856.0,12,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,12,15480.0,16,1,1,0,0,1,0,0,0,0,0
1,0,2,1,0,0,20,110563.0,21,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,18,35179.0,14,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,30,60248.0,6,0,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,12,54000.0,14,0,1,0,0,0,0,0,0,1,0
0,0,2,1,1,1,2,61400.0,10,1,1,0,0,0,0,0,1,0,0
1,0,1,1,0,1,30,62820.0,14,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,2,5643.0,23,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,7,20294.0,22,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,7,31992.0,9,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,15,46923.0,14,0,1,0,0,0,0,1,0,0,0
1,0,1,0,0,1,25,15588.0,14,0,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,13,91421.0,11,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,25,25956.0,3,0,1,0,0,0,0,1,0,0,0
1,0,2,0,0,1,25,158950.0,12,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,7,5868.0,9,0,0,0,1,1,0,0,0,0,0
0,0,2,1,0,1,4,169851.0,15,1,1,0,0,0,1,0,0,0,0
1,0,2,1,0,1,11,87948.0,11,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,0,0,62820.0,4,0,0,0,1,0,0,1,0,0,0
1,0,3,0,0,1,25,86607.0,4,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,3,48756.0,26,1,0,0,1,0,0,1,0,0,0
0,0,3,1,0,1,9,48480.0,8,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,8,63986.0,26,1,1,0,0,0,0,1,0,0,0
0,0,2,0,0,0,22,91572.0,11,0,1,0,0,0,0,1,0,0,0
0,0,2,0,0,1,13,5412.0,24,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,15,46320.0,14,1,0,0,1,0,0,1,0,0,0
1,0,3,1,0,1,20,59724.0,4,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,14,22395.0,20,1,1,0,0,0,0,1,0,0,0
1,0,3,0,0,1,12,43296.0,14,0,1,0,0,0,0,0,0,1,0
0,0,3,1,1,0,20,44364.0,3,0,1,0,0,0,0,1,0,0,0
1,0,0,1,0,1,26,51192.0,7,0,1,0,0,0,0,1,0,0,0
1,0,3,1,1,1,22,101312.0,11,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,6,61178.0,19,1,1,0,0,1,0,0,0,0,0
0,0,3,1,0,1,7,69318.0,14,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,12,42228.0,16,1,1,0,0,0,0,1,0,0,0
1,0,0,1,0,1,35,62357.0,8,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,17,85315.0,28,1,1,0,0,0,0,1,0,0,0
0,0,3,1,1,0,10,81666.0,8,1,1,0,0,0,0,1,0,0,0
0,0,1,1,0,0,12,9348.0,8,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,8,17616.0,9,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,32,51192.0,27,1,1,0,0,0,0,1,0,0,0
1,0,2,1,1,0,17,50575.0,20,0,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,29,99765.0,8,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,20,62136.0,16,1,1,0,0,1,0,0,0,0,0
0,0,2,1,1,1,6,30708.0,2,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,0,5,16766.0,5,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,11,110000.0,15,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,1,14,24804.0,8,0,1,0,0,0,0,0,0,1,0
0,0,4,1,0,1,15,50256.0,17,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,9,73323.0,15,1,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,10,135000.0,17,1,1,0,0,0,0,0,1,0,0
0,0,3,1,1,1,10,42717.0,16,1,1,0,0,0,0,1,0,0,0
1,0,3,1,0,0,13,131172.0,19,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,8,74127.0,4,0,1,0,0,0,0,1,0,0,0
0,0,2,1,1,0,3,25596.0,13,1,1,0,0,0,0,0,0,1,0
0,0,2,0,1,1,10,141550.0,11,0,1,0,0,0,1,0,0,0,0
0,0,2,1,0,1,5,15000.0,16,1,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,8,39108.0,21,1,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,5,43884.0,11,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,4,6672.0,12,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,5,31993.0,9,1,1,0,0,0,0,1,0,0,0
1,0,3,1,0,0,1,31356.0,3,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,6,16668.0,12,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,4,154764.0,11,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,15,32712.0,3,0,1,0,0,0,0,0,0,1,0
0,0,2,1,1,1,4,39337.0,19,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,5,7092.0,9,0,1,0,0,1,0,0,0,0,0
0,0,2,0,0,1,8,157050.0,10,1,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,32,85315.0,9,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,6,33252.0,7,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,5,12792.0,6,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,9,67000.0,23,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,0,3,1548.0,18,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,6,12588.0,13,1,1,0,0,0,0,0,0,1,0
1,0,0,1,0,1,31,42657.0,3,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,8,53322.0,3,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,9,17484.0,17,1,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,8,7800.0,14,1,1,0,0,0,0,0,0,0,1
1,0,1,1,0,1,14,67044.0,16,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,16,70844.0,10,1,1,0,0,0,0,0,0,1,0
1,0,2,1,1,1,23,35179.0,11,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,0,22,104633.0,12,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,10,85122.0,17,1,1,0,0,1,0,0,0,0,0
0,0,4,1,0,1,15,62820.0,12,0,1,0,0,0,0,0,0,0,1
0,0,3,1,0,1,13,85315.0,13,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,8,18000.0,13,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,0,12,17916.0,8,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,4,66372.0,14,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,10,47063.0,9,0,1,0,0,0,1,0,0,0,0
1,0,2,1,1,1,24,85893.0,15,1,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,8,35340.0,13,1,1,0,0,0,0,0,0,0,1
0,0,1,1,0,1,10,34822.0,8,0,1,0,0,1,0,0,0,0,0
1,0,1,1,1,0,1,36180.0,22,1,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,10,5124.0,14,0,1,0,0,0,0,0,0,1,0
1,0,3,1,0,1,13,27756.0,4,0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,5,17916.0,24,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,12,101351.0,18,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,0,20,104063.0,5,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,15,40525.0,23,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,5,24528.0,13,1,1,0,0,0,0,1,0,0,0
0,0,2,0,0,1,12,163331.0,18,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,16,43644.0,15,1,1,0,0,0,0,0,0,1,0
0,0,2,1,1,1,8,139616.0,3,0,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,10,15600.0,13,1,0,0,1,0,0,0,0,1,0
0,0,2,1,0,1,10,38431.0,26,1,1,0,0,0,0,0,0,0,1
0,0,3,1,0,1,10,31212.0,14,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,1,5,19565.0,12,1,1,0,0,0,0,0,0,1,0
0,0,3,0,0,1,14,58654.0,13,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,15,66119.0,20,1,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,18,100000.0,13,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,10,125639.0,25,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,28,85893.0,1,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,6,85315.0,16,1,1,0,0,0,0,1,0,0,0
1,0,2,0,0,1,24,47990.0,9,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,1,20,19944.0,12,1,1,0,0,0,0,0,0,0,1
0,0,2,1,1,1,7,51192.0,7,1,1,0,0,0,0,1,0,0,0
1,0,3,1,1,1,12,190000.0,17,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,9,53322.0,21,1,1,0,0,0,0,1,0,0,0
0,0,0,1,0,1,2,5988.0,11,1,1,0,0,0,0,0,0,0,1
1,0,3,1,0,1,15,26172.0,5,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,1,27,31176.0,18,1,1,0,0,0,0,1,0,0,0
1,0,0,1,0,1,30,98000.0,18,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,3,37325.0,13,1,0,0,1,0,0,1,0,0,0
1,0,1,1,0,1,23,56521.0,4,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,15,106644.0,11,0,1,0,0,0,0,1,0,0,0
1,0,0,1,1,1,20,138637.0,16,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,8,24000.0,2,0,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,27,43304.0,5,0,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,10,69102.0,16,1,0,1,0,0,0,1,0,0,0
0,0,2,1,0,1,10,60000.0,13,1,1,0,0,0,0,0,0,0,1
1,0,2,1,1,1,30,120000.0,12,1,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,5,5304.0,4,0,1,0,0,0,0,0,0,0,1
0,0,3,1,0,1,5,90000.0,3,0,0,1,0,0,0,0,1,0,0
0,0,3,1,0,1,11,68355.0,8,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,14,99167.0,19,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,20,44868.0,9,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,3,60000.0,20,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,6,51192.0,19,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,1,14,4050.0,21,1,1,0,0,0,0,0,0,1,0
0,0,1,1,0,1,3,24528.0,17,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,11,14187.0,27,1,1,0,0,1,0,0,0,0,0
0,0,3,1,0,1,15,106644.0,7,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,20,41628.0,6,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,1,13,70704.0,23,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,8,1.0,11,0,0,0,1,1,0,0,0,0,0
1,0,2,1,0,1,35,150767.0,12,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,30,53520.0,20,1,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,7,5988.0,11,1,1,0,0,1,0,0,0,0,0
0,0,3,1,0,1,11,25884.0,9,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,7,13524.0,22,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,7,17292.0,21,1,1,0,0,0,0,0,0,1,0
1,0,3,1,1,1,21,54564.0,6,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,9,154248.0,17,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,4,42000.0,9,0,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,14,36828.0,2,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,9,69876.0,28,1,1,0,0,0,0,0,0,0,1
0,0,2,1,1,1,6,12468.0,5,0,1,0,0,0,0,0,0,0,1
1,0,2,1,0,1,30,17004.0,8,0,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,10,92916.0,6,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,3,12768.0,10,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,7,18264.0,16,1,1,0,0,0,0,0,0,1,0
1,0,3,1,0,0,5,59032.0,13,0,1,0,0,0,0,0,0,0,1
0,0,2,1,1,1,20,135000.0,9,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,0,4,13932.0,12,1,1,0,0,1,0,0,0,0,0
0,0,2,0,0,1,17,180000.0,7,0,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,10,175895.0,9,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,12,18966.0,28,1,1,0,0,0,0,0,0,1,0
0,0,2,1,1,1,13,25740.0,20,1,1,0,0,0,0,0,0,0,1
0,0,4,1,0,0,6,35138.0,10,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,11,35700.0,16,1,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,16,88008.0,24,0,1,0,0,0,0,0,0,1,0
1,0,2,1,1,1,25,175000.0,22,1,1,0,0,0,0,0,1,0,0
0,0,2,0,0,1,12,60132.0,23,1,1,0,0,0,0,0,0,1,0
0,0,2,1,1,1,6,53322.0,14,1,1,0,0,0,0,1,0,0,0
1,0,1,1,1,1,36,152400.0,22,1,1,0,0,0,0,0,1,0,0
0,0,0,1,0,1,6,16296.0,9,0,1,0,0,0,0,0,0,1,0
0,0,3,1,1,1,14,79153.0,8,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,7,13044.0,22,1,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,25,97600.0,7,0,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,22,170000.0,21,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,17,46872.0,6,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,13,24804.0,25,1,1,0,0,0,0,0,0,1,0
1,0,3,1,1,1,28,57588.0,19,1,1,0,0,0,0,1,0,0,0
1,0,4,0,0,1,35,157050.0,5,0,1,0,0,0,0,1,0,0,0
1,0,2,1,1,1,26,185000.0,13,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,16,30000.0,22,1,1,0,0,0,0,0,0,0,1
1,0,0,1,1,1,27,94639.0,11,0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,8,31908.0,22,1,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,7,25980.0,14,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,7,120000.0,17,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,20,150000.0,17,1,1,0,0,0,0,0,1,0,0
0,0,3,1,1,1,8,54659.0,24,1,0,0,1,0,0,0,1,0,0
1,0,1,1,0,1,22,60000.0,9,0,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,7,60000.0,8,0,1,0,0,0,0,0,0,0,1
0,0,3,1,0,1,3,29860.0,5,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,6,93000.0,8,1,1,0,0,0,0,0,1,0,0
1,0,3,1,1,0,4,103000.0,7,1,1,0,0,0,0,0,1,0,0
1,0,3,0,0,1,22,68.0,27,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,10,84000.0,12,1,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,8,53322.0,5,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,1,1,2748.0,3,0,1,0,0,0,0,0,0,0,1
1,0,4,1,1,0,17,160000.0,6,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,19,68076.0,13,1,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,22,90000.0,10,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,20,85893.0,16,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,17,106644.0,10,0,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,2,7728.0,12,1,1,0,0,1,0,0,0,0,0
0,0,3,1,0,1,14,30492.0,23,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,21,160000.0,12,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,25,85315.0,16,0,1,0,0,0,0,1,0,0,0
0,0,3,0,0,1,15,143328.0,6,0,1,0,0,0,0,0,0,1,0
1,0,1,1,0,1,4,9156.0,3,0,1,0,0,0,0,0,0,1,0
1,0,1,1,0,1,19,78084.0,19,1,1,0,0,0,0,0,1,0,0
0,0,3,0,0,1,10,44796.0,7,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,15,86400.0,22,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,14,158000.0,14,1,1,0,0,0,0,0,1,0,0
0,0,2,0,0,1,10,51768.0,19,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,10,70276.0,13,1,0,1,0,0,0,0,1,0,0
0,0,1,1,1,1,7,44000.0,22,1,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,37,39888.0,3,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0,0,1,8880.0,3,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,1,9,14136.0,19,1,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,7,40205.0,17,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,14,86691.0,5,0,1,0,0,0,0,1,0,0,0
1,0,2,1,1,1,12,167000.0,26,1,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,15,22404.0,10,0,1,0,0,0,0,0,0,0,1
1,0,2,1,1,1,38,161000.0,20,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,7,75384.0,15,0,1,0,0,0,0,1,0,0,0
1,0,0,1,0,1,25,80000.0,8,1,1,0,0,0,0,0,1,0,0
1,0,3,1,0,0,10,2460.0,13,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,6,50256.0,9,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,13,50123.0,15,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,16,75384.0,26,1,0,1,0,0,0,1,0,0,0
1,0,2,0,0,1,20,120614.0,16,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,10,139927.0,13,1,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,2,115000.0,10,1,1,0,0,0,0,0,1,0,0
0,0,3,1,1,1,15,12719.0,3,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,16,134445.0,14,1,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,30,67845.0,23,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,17,78084.0,6,0,0,0,1,0,0,0,1,0,0
0,0,3,1,0,1,5,85315.0,13,1,1,0,0,0,0,1,0,0,0
1,0,0,1,0,1,4,32712.0,17,1,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,17,33480.0,5,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,14,46583.0,8,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,1,3228.0,12,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,13,40759.0,14,1,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,23,160000.0,20,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,30,75384.0,9,0,1,0,0,0,0,1,0,0,0
1,0,4,1,1,1,25,175000.0,4,0,0,0,1,0,0,0,1,0,0
0,0,4,1,0,1,28,165000.0,7,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,1,2,45913.0,9,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,2,31410.0,12,1,0,0,1,0,0,1,0,0,0
0,0,3,1,0,1,8,23215.0,10,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,11,30108.0,6,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,6,25351.0,19,1,1,0,0,1,0,0,0,0,0
1,0,2,1,0,1,20,117000.0,18,1,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,32,65820.0,6,0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,9,110000.0,22,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,18,150000.0,12,1,1,0,0,0,0,0,1,0,0
1,0,3,1,1,1,15,156.0,14,1,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,6,62467.0,8,0,1,0,0,0,0,0,1,0,0
1,0,1,1,0,1,5,5268.0,12,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,4,9228.0,14,1,1,0,0,0,0,0,0,0,1
1,0,2,0,0,1,25,120000.0,28,1,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,12,50832.0,8,1,1,0,0,0,0,0,0,1,0
